	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
Translation_elongation_factors_bacterial	141812	128287	117941	133128	136437	148866	143519	84666	143195	73553	129646	201930	247273	88879	127684	89008	75095	100747	147561	143083	59556	77065	75328	104126	56586	74812	104059	113112	117256	115935
Translation_elongation_factors_eukaryotic_and_archaeal	10257	9166	8666	9410	9397	10578	10360	5151	9812	4877	11081	16181	18470	6485	9601	5412	4821	6267	10340	10008	3976	4957	4896	8618	3834	4582	8379	9171	8669	8096
Translation_initiation_factors_bacterial	77960	72752	66808	64614	67572	79324	55487	42754	74021	38743	57598	82926	99823	34645	49720	44561	39676	48217	78375	74045	33234	39361	39541	53189	32870	38814	41828	46516	67376	41528
Translation_initiation_factors_eukaryotic_and_archaeal	43852	41144	37246	39047	37508	45087	41698	26831	42638	23665	43220	63746	74759	26354	37588	29889	24930	32238	44721	41365	20512	23966	23954	31969	20436	23938	30124	34229	38608	30142
Translation_termination_factors_bacterial	98689	106538	98144	81938	99400	117107	69934	60056	93060	52121	71400	104853	141766	48960	76418	70568	59386	70532	102277	84037	46663	48848	48195	79001	45646	52620	51259	57130	93963	50311
Transport_of_Iron	51057	43226	47433	42641	42617	53809	8394	29277	30051	25873	9346	29490	46668	22186	20749	31141	27364	35634	40389	34252	23766	24347	27841	29154	27048	24731	17600	21846	43198	17348
Transport_of_Manganese	33075	33559	32815	26945	34772	35947	4944	4616	23688	5574	7098	9775	12085	10067	8095	6237	5814	5645	39457	20000	4607	5152	4765	14113	4784	4945	16607	6168	25794	16460
Transport_of_Molybdenum	0	6232	6374	0	10736	0	0	0	6725	0	0	0	0	0	0	0	101	0	13397	0	0	0	0	0	0	0	0	0	0	0
Transport_of_Nickel_and_Cobalt	5591	2365	494	2080	5500	4930	98	13324	1277	12664	1038	1255	5666	4102	1974	16009	11982	14260	9243	889	16257	10241	9515	506	9730	10820	557	927	4356	682
Transport_of_Zinc	12143	9918	19346	4739	23170	10382	7108	25865	10964	20456	3548	3959	12330	4785	2890	28409	22288	30992	6548	4325	21535	20210	24008	7511	19813	23699	3889	2314	9515	3728
Trehalose_Biosynthesis	47652	45564	25485	40479	39712	52396	30557	38777	28552	34497	45053	65622	80339	18406	25495	44252	39095	44854	45396	44060	37068	35379	42266	26881	34821	38556	23245	34222	41879	22942
Trehalose_Uptake_and_Utilization	12946	11562	12096	10299	8859	13148	20132	4414	13082	2878	7911	19248	25432	8711	8792	6596	6511	5917	10963	8285	8132	5394	5382	20684	8897	6816	11281	6813	14307	8794
Triacylglycerol_metabolism	13820	12121	7356	9881	11845	13486	3042	0	5135	179	0	0	5264	5131	3821	0	254	1136	11762	10545	183	0	0	2343	1871	0	0	0	11616	0
Tricarboxylate_transport_system	2956	1832	1214	1715	5335	5518	0	0	1981	0	0	1769	0	1247	0	0	0	0	6934	1970	0	0	0	0	0	0	836	1261	2349	819
Tryptophan_catabolism	17293	13815	13143	14220	12750	15698	12221	6153	12443	2972	10004	12724	18717	11698	5721	0	5262	5805	13180	14138	818	2131	7408	13859	1263	3258	6942	7733	15122	6674
Tryptophan_synthesis	64771	75038	80805	65743	59305	72080	39010	24553	69212	33550	23305	31627	60845	40247	37052	28509	35534	37330	68587	75079	28004	28144	28229	56622	30588	25520	30344	14350	56160	29288
Twin-arginine_translocation_system	6272	6898	7871	6068	7549	7784	0	4760	6975	3909	0	0	0	4209	0	4513	3470	5590	7751	0	4091	3809	4206	0	4723	4082	0	0	5379	0
Two-component_regulatory_systems_in_Campylobacter	76	183	4290	1695	38	43	739	33764	458	35098	323	726	235	258	215	43474	32525	38444	120	1634	38116	33852	39885	651	50981	37173	393	473	114	387
Two_cell_division_clusters_relating_to_chromosome_partitioning	91213	82848	74679	71395	73388	87953	69146	44188	81214	36547	24635	87120	119111	48424	64554	57998	55334	80457	87757	78726	45316	55932	59635	62196	39706	55749	51847	46360	78137	51317
Two_partner_secretion_pathway_(TPS)	42180	0	0	31723	30334	36206	0	0	6397	0	33836	8632	44858	5028	0	0	24	0	39162	0	0	0	0	7624	0	0	4988	30645	31972	5023
Type_1_pili_(mannose-sensitive_fimbriae,_gamma-fimbriae)	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1365	0	0	0	0	83	0	0	121	0	0	0	0	0
Type_4_conjugative_transfer_system,_IncI1_type	0	0	0	0	363	368	0	0	0	0	0	0	0	0	0	0	3873	0	961	0	0	0	0	0	0	0	0	0	0	0
Type_III_secretion_system	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	0	0	0	0	23	0	0	0	3	0	0	0	0
Type_III_secretion_system_orphans	0	0	1313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Type_III_secretion_systems	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1374	11	0	0	0	39	0	0	0	4	0	0	0	0
Type_I_Restriction-Modification	30995	47660	20567	21760	21100	23229	0	60122	0	35834	0	64210	96499	31457	60361	0	39091	72183	24019	0	44205	25600	46211	20593	41891	0	17896	56476	25758	17519
Type_I_protein_secretion_systems	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	13	0	0	0	0	0
Type_VI_secretion_systems	60375	55019	44656	50633	53421	61323	54127	29279	55294	24573	53753	78556	103223	29134	55318	31878	29645	35511	56513	53061	25302	24844	26032	43943	32843	28834	34797	42338	53098	34235
UDP-N-acetylmuramate_from_Fructose-6-phosphate_Biosynthesis	122729	123458	118260	113441	119633	135641	91730	47783	109674	47941	57862	108311	158140	76120	89539	49673	51063	55659	137255	121449	38956	41708	38883	77210	34596	41044	68789	76943	102213	68375
USS-DB-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0
USS-DB-2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USS-DB-7	60048	54815	42400	50633	53255	61179	54001	29279	55265	24573	53753	78556	102861	29098	54708	31878	29087	35511	56338	52854	25301	24840	26032	43760	31304	28834	31434	42202	52849	30904
Ubiquinone_Biosynthesis	13915	9786	10402	4560	3391	13074	19111	915	21899	4532	6292	6647	25762	8348	5258	754	5364	1187	1674	4831	4870	843	4469	21243	3984	4423	0	3777	14763	0
Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes	6848	5354	6809	5033	3683	5984	20871	0	8194	0	9705	9712	24371	4611	7045	0	0	0	1705	4440	0	0	0	12537	0	0	1794	6051	6714	1728
Ubiquitin-like_archaeal_modifier_proteins_(SAMPs)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Uncharacterized_sugar_kinase_cluster_(ygc)	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1187	5	0	0	0	58	0	0	106	0	0	0	0	0
Universal_GTPases	394805	365459	329376	356852	355422	408469	319267	200824	371116	178335	313810	513560	593236	232845	318074	219856	185674	240506	404566	374733	146320	181633	179376	275539	142354	178333	275251	283880	332832	271492
Universal_stress_protein_family	3055	4985	5220	3025	5148	5045	971	0	2622	57	2122	2580	5760	2036	3952	4	581	3	4193	3499	0	27	0	4443	29	0	1996	2250	2454	1931
Unknown_carbohydrate_utilization_(_cluster_Ydj_)	22705	22817	20394	19178	20802	22417	15719	4008	16530	3615	17485	23422	30146	14665	15165	6017	5454	4783	21905	19169	3069	4312	6077	14686	5537	4639	12201	14720	18557	11914
Unknown_carbohydrate_utilization_(_cluster_Yeg_)	4320	2804	2383	3330	3740	3540	0	6755	2735	8198	0	0	0	0	0	8935	10284	6871	3479	3039	7187	6778	5373	0	7203	6774	0	5223	3297	0
Unknown_carbohydrate_utilization_containing_Fructose-bisphosphate_aldolase	0	0	0	0	0	0	12	0	0	0	2	0	0	0	0	1	0	0	0	0	0	22	0	0	47	0	0	0	0	2
Unknown_oligosaccharide_utilization_Sde_1396	4	6	2	0	0	0	0	4121	0	2519	0	0	0	0	0	1882	2193	4271	1	2	2993	2555	2872	0	0	37	0	0	0	0
Unknown_sugar_utilization_(cluster_yphABCDEFG)	0	0	8	0	0	0	0	3035	0	6115	0	0	0	0	0	6573	9361	3457	0	0	5831	4844	6531	0	8682	10203	0	0	0	0
Unspecified_monosaccharide_transport_cluster	30466	31635	29679	28132	28506	35743	36079	18242	34724	15511	32462	52133	62902	20741	33024	19493	15555	21828	30978	29945	13155	15677	15842	34780	14479	15829	26016	25112	26559	3585
Uptake_of_selenate_and_selenite	7935	8062	8754	2631	3610	8286	6468	1586	8946	1816	0	0	11077	5739	0	1697	2180	2088	0	7529	1979	1343	2283	12081	1516	1421	0	0	7726	0
Uracil-DNA_glycosylase	15336	12807	11836	12630	11703	13882	2168	9772	13222	10568	0	0	19440	8687	0	12696	10895	11930	12225	13077	10494	12387	13242	8999	12908	12325	7504	7931	12562	7368
Urea_carboxylase_and_Allophanate_hydrolase_cluster	8705	9933	6544	6725	5420	6847	0	1	8239	0	0	7158	0	1720	0	5	0	3	7471	3187	0	0	0	0	6	0	4399	0	6615	4270
Urea_decomposition	4249	5311	8224	6263	2692	2124	861	1	4013	0	1271	7334	9021	6301	5227	5	0	3	5916	4125	0	0	0	9211	1164	0	2694	0	3469	3138
Urease_subunits	4249	5057	7921	5894	2634	2055	861	0	4013	0	1271	7334	9021	5974	5227	0	0	0	5554	4125	0	0	0	9211	0	0	2694	0	3469	3138
Utilization_of_glutathione_as_a_sulphur_source	1458	2154	2089	1666	2346	2399	0	0	1431	0	0	0	0	883	0	0	0	0	2246	1710	0	0	0	0	0	0	0	0	1173	0
V-Type_ATP_synthase	23735	17346	9350	16610	21655	22301	15207	37480	14483	35517	18657	27412	30526	11677	11199	48979	36360	42482	25607	17407	34795	39114	40807	6795	36302	37610	14025	19486	18664	13684
VC0266	4712	4793	3911	4868	4399	4890	1261	0	2727	57	2162	3128	3745	3211	1780	0	0	0	5484	4344	0	0	0	2327	0	0	2275	1922	4001	2160
Valine_degradation	27649	23202	20835	22491	25193	28663	19630	20515	25145	17884	0	30822	38284	15516	14586	14673	20964	23705	29119	24705	16662	12126	18184	12238	15671	19485	19644	18838	23515	19021
Vibrio_Core_Oligosaccharide_Biosynthesis	47671	50169	54739	48181	56942	54693	18220	15215	50306	16019	16333	24991	40829	19063	22336	8060	14473	17828	49713	50671	10780	10683	15487	26501	13276	4931	24554	14779	39701	23989
Vibrio_Polysaccharide_(VPS)_Biosynthesis	21061	19105	20864	21269	18450	12207	9957	24061	14881	21178	9152	13530	16515	6597	8910	28396	20605	27766	16632	24417	20677	23185	28729	8284	29658	25029	14900	7225	17075	14132
Vibrio_pathogenicity_island	3	2	8	10	3	2	0	0	6	0	8	38	16	0	4	0	0	0	1	0	0	0	0	3	2	20	9	0	6	11
Vibrioferrin_synthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Vir-like_type_4_secretion_system	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10589	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0
WhiB_and_WhiB-type_regulatory_proteins_	366	449	161	359	0	229	1430	0	165	2	1666	2189	2253	148	911	4	1	195	258	0	0	4	0	1237	0	0	123	1109	430	109
Widespread_colonization_island	1	1	7	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wyeosine-MimG_Biosynthesis	36934	34013	32039	33278	32454	37254	14242	6092	31865	11686	2329	20114	60548	22465	14254	14721	13471	18216	36986	15448	9556	12769	12315	26371	10339	12644	10495	12309	31045	9937
Xanthan_Exopolysaccharide_Biosynthesis_and_Export	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xanthine_Metabolism_in_Bacteria	14586	19715	20300	13621	16445	20408	5933	7661	13018	7873	0	6270	11048	6160	6931	9239	8510	9137	21380	14377	6427	7131	8085	7586	8443	8338	3583	4232	12371	3565
Xanthosine_utilization_(xap_region)	0	0	0	0	0	0	0	2580	0	2370	0	0	0	0	0	3058	2176	2977	0	0	1857	2843	2049	0	0	1379	0	0	0	0
Xyloglucan_Utilization	0	0	0	0	0	0	0	26350	0	29519	0	0	0	0	0	33186	28434	28386	1	0	28893	29720	29033	0	25113	22828	0	0	0	0
Xylose_utilization	48	0	10	83	114	114	0	90228	19	76071	0	0	6	1	1	62146	86344	93037	0	0	79161	68874	85330	3833	58419	63958	0	0	43	0
YaaA	9619	8804	8246	8072	7461	8354	0	4100	8056	4557	0	0	0	0	0	4968	4995	4237	9170	7963	4175	4324	4984	7725	4297	4088	0	0	7783	0
YbbK	14112	13955	12668	12531	13068	15279	13978	9999	12640	10872	15628	20874	25776	7724	11663	12042	12676	10340	14488	13937	9837	8927	9658	11571	7398	8985	10138	10689	12151	10057
Ycd_cluster_(_putative_2-hydroxyacid_dehydrogenase_)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	1	20	0	0	14	0	0	0	0	0
YcfH	13829	17892	15998	15631	16573	18102	0	0	12320	2346	0	0	0	0	0	0	2410	0	17753	16360	0	0	0	9424	2741	0	0	0	11562	0
YeiH	2425	3153	2686	4020	2061	3007	0	7899	4719	8592	0	0	0	0	4244	10626	8437	9637	3753	4923	9334	7281	9493	0	9502	7562	2469	0	2162	2437
Yfa_cluster	9173	7739	7016	8193	7434	0	0	8	0	0	0	0	0	0	0	1	817	0	10346	0	0	25	0	3705	5993	0	5493	0	7408	5426
YgfZ	456161	420350	389402	362410	388399	461649	310315	227931	414249	228933	247251	388009	579957	200299	272414	268412	239403	304190	416384	352958	211883	208453	209089	315284	217120	202925	217535	228746	396408	212510
YgfZ-Iron	40484	36461	46894	44523	39520	42853	6779	24233	54539	22878	4519	8588	18781	7043	13252	26557	17614	29434	49588	24338	32104	19173	23372	31115	35958	21040	21823	9142	34300	21497
YggW	55528	54885	51101	49435	63756	56602	14888	18552	51321	27023	17271	20392	35747	26596	17545	21277	27961	22431	57984	49834	23625	23179	27909	34520	24862	26788	23992	14125	46664	24105
YgjD_and_YeaZ	20002	19276	16941	18742	16353	21270	0	11175	18142	10758	0	0	0	12638	16236	13600	10767	14415	19792	19117	8438	10301	9989	13187	9080	10142	13777	0	17563	13589
YidC_containing_cluster_in_LSU_rRNA_proximity	3474	4894	4922	3558	4749	4813	0	5214	0	6104	0	0	5821	0	3621	7365	5335	5372	4552	3934	5935	5350	6393	3545	6378	5852	1604	0	2889	1552
YjbEFGH_Locus_Involved_in_Exopolysaccharide_Production	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	485	0	0	0	0	43	0	0	6	0	0	0	0	0
YjeE	8641	8158	1601	1339	7461	9338	2925	9865	2578	17108	0	1292	5057	1348	0	11721	17807	22199	8244	1317	15286	9354	16024	3658	15219	14852	913	1051	7668	862
YrdC-YciO-Sua5_protein_family	79457	81059	68872	63825	78061	87653	46634	40994	70743	39620	39239	59503	90938	41905	63406	48602	39178	50646	80313	67080	31594	37261	36259	54147	32753	37591	46235	39101	77565	45481
ZZ_gjo_need_homes	118070	125059	130851	105160	128194	135418	33489	17115	119508	37493	26978	49352	82614	31003	53362	17886	37758	19122	123623	115907	29058	13704	30932	56116	31846	16777	38710	31199	102359	38139
Zinc_regulated_enzymes	76544	69069	62528	60853	56462	75466	52491	33537	73423	38621	30812	66174	101534	32107	47145	35323	30568	39017	79009	48257	39477	32300	31350	54717	37516	38209	37059	36610	73992	36240
Zinc_resistance	0	0	0	0	0	0	0	1728	0	2108	0	0	0	0	0	2357	2102	2191	0	0	1959	2111	1451	0	5	0	0	0	0	0
alpha-Fimbriae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0
beta-Fimbriae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-glucuronide_utilization	0	0	0	0	0	0	0	4	99	1395	0	0	0	0	0	1255	1944	0	17	0	1974	867	1321	0	2360	1823	0	416	0	0
cAMP_signaling_in_bacteria	25300	25924	24301	23973	30854	30606	13970	19799	21696	20053	15454	21461	26539	13150	13930	22555	21653	21211	26597	24987	19462	18588	23906	19313	21713	22197	16518	12534	20742	16709
carbazol_degradation_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3721	0	0	0	0	0	0	0
dTDP-rhamnose_synthesis	36449	30394	27492	30683	27612	36607	36559	38673	28887	36017	35432	45483	74404	21924	29168	50223	47995	45230	45153	36634	39810	39970	48358	27965	46053	51548	23725	26735	32043	23796
eukaryotic_rRNA_modification_and_related_functions	0	0	0	0	0	0	1	0	0	0	0	0	0	0	496	0	0	0	0	0	0	0	3	57	1939	0	0	0	0	0
mcm5s2U_biosynthesis_in_tRNA	33835	30511	28396	0	31224	35078	0	0	29908	0	0	0	0	0	0	14619	0	0	34448	0	9991	0	0	21649	9053	0	0	0	27917	0
methanopterin_biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1393	0	0	0	0	0
mnm5U34_biosynthesis_bacteria	127822	116519	107722	96592	117779	133430	51499	54233	107901	46786	54985	104321	141008	56418	79125	65601	50598	60185	132318	99805	45553	48604	50261	77567	43752	47569	64803	45730	105500	63633
mycolic_acid_synthesis	60269	50640	50767	46534	52787	60678	8534	32115	58314	28821	8138	11324	18306	22090	9809	33376	31108	42837	58852	52868	26270	26821	28422	18193	26846	26405	15668	8262	51471	15471
n-Phenylalkanoic_acid_degradation	36816	32484	29948	0	33753	41489	0	48606	0	41958	0	0	0	0	0	58275	41500	56705	38050	0	43761	46550	49744	0	47464	44149	3420	0	32262	3285
p-Aminobenzoyl-Glutamate_Utilization	1278	729	708	1165	1121	1130	0	2145	767	1296	0	0	1384	558	0	2544	1696	2422	1444	1027	2120	2315	2253	0	2053	2466	609	0	960	604
pVir_Plasmid_of_Campylobacter	47877	46887	46467	44883	41541	48723	36842	17271	43458	17557	39862	0	80254	30041	40420	20294	17657	21143	46150	48299	13891	16531	16358	37133	13784	16517	26158	30927	40074	26186
polyprenyl_synthesis	39988	39433	33638	30218	39922	40376	21528	20199	31668	18588	13533	19371	45419	19227	24370	16799	19775	25879	40259	31339	19476	19060	18860	21271	25397	18894	16709	21158	34903	16447
pyrimidine_conversions	145513	146944	131246	124157	173545	178041	69481	81150	119746	94064	64941	119124	217453	78437	90784	113887	98670	114252	179076	119992	82940	92413	93806	105606	86149	92471	80787	69052	120758	80167
r1t-like_streptococcal_phages	11720	27858	10040	9140	11284	13034	1342	2	2442	4	1096	2200	13609	7030	5	3781	6057	4138	15049	9351	2797	0	0	6851	3246	3098	2519	185	9712	2635
rRNA_modification_Archaea	17943	18726	17357	13511	11976	14478	2447	5497	15584	5214	0	0	0	11902	0	6376	5345	6818	14135	17406	4641	5552	5453	10362	4137	5431	0	0	15496	0
rRNA_modification_Bacteria	149950	174970	162277	129780	171331	168217	53833	42842	116922	49096	28020	70704	137629	73168	62783	59434	48219	58406	176674	139509	43063	47901	52952	102637	45602	51176	68791	48943	133624	62067
rRNAs	80195	90761	86552	74566	85808	94627	56088	0	68913	19183	0	65503	127148	50526	71235	19944	20763	0	84470	76049	13559	3135	18483	71838	15113	18466	41616	49535	68155	41385
riboflavin_to_FAD	13366	11953	10717	10756	17579	12871	0	15405	14489	14022	0	0	24244	7251	0	17753	13697	18290	21727	11655	13147	13913	13666	9329	15449	13450	9477	0	11842	9326
tRNA-dependent_amino_acid_transfers	1934	1643	1151	3104	1266	1268	771	0	0	1531	1781	1114	1745	1783	1730	0	1364	14	4120	0	3	0	0	1222	2	0	1257	445	2587	1254
tRNA-methylthiotransferase_containing_cluster	43359	44108	42633	39013	39576	47602	21770	13575	42052	12382	22439	30527	38561	24423	28779	15152	13273	16973	41791	41714	10327	12520	11747	30010	9641	11508	21831	17179	37363	21534
tRNA_aminoacylation,_Ala	48101	44437	39259	42504	42948	49769	39994	23386	41736	20143	44030	62020	77543	28765	39817	25829	21559	28655	47747	44929	16963	19808	20405	33873	18040	20653	31861	35610	41151	32011
tRNA_aminoacylation,_Arg	31664	29055	26568	26991	26446	30398	26470	16348	27543	14032	29771	39825	49908	18484	25565	17766	14570	19326	30733	28555	12012	15226	14241	22253	11625	14357	20274	23122	26096	19916
tRNA_aminoacylation,_Asp_and_Asn	89021	78138	70776	79439	80532	90756	80432	30582	80697	25714	66429	101052	137789	56283	71632	32454	28964	35499	89856	87254	19787	26016	26550	58447	19599	26316	60393	65145	73011	59449
tRNA_aminoacylation,_Cys	24691	22174	20250	21817	20968	25444	20809	13579	23200	11369	22188	32655	39256	16542	20528	14496	11983	16426	26402	23167	9706	11959	11804	17328	10447	12238	16890	17920	20859	16474
tRNA_aminoacylation,_Glu_and_Gln	73772	68412	63718	68522	65918	79339	72336	25807	75805	24030	57063	86199	123995	48186	64899	30172	25476	31966	75461	74520	18972	23725	21475	55034	19113	23283	50796	57604	62864	50663
tRNA_aminoacylation,_Gly	46802	43986	39753	40680	42658	49253	39863	14114	44055	11915	41477	60731	72782	28923	39097	14769	12342	16123	48166	43296	9871	11984	11948	32472	9492	12405	30230	34552	39729	29303
tRNA_aminoacylation,_His	23479	20912	19358	20244	20898	23538	20950	11218	21697	10860	0	30082	37036	13940	19416	12921	10976	13416	24100	21115	8798	10615	11534	16591	8905	9728	16825	17645	19496	16399
tRNA_aminoacylation,_Ile	51881	48852	42604	46153	45637	54350	52483	29243	50217	26837	52593	81757	92249	31279	47574	32823	26467	36802	54006	47643	21257	25966	25680	37482	19734	24930	40100	43523	44309	38655
tRNA_aminoacylation,_Leu	50988	48638	42298	45550	45383	53130	46162	27086	48444	21602	47821	74069	82744	28876	43229	28796	24450	32063	54487	49478	20107	22927	23243	35330	19634	23897	37261	40660	43037	36828
tRNA_aminoacylation,_Lys	29871	27704	24824	27075	26298	30424	27602	16840	27440	15419	28745	42472	49377	18796	26163	17390	16023	20682	30442	28850	11469	14134	13801	19868	11494	14160	22326	25092	24739	22029
tRNA_aminoacylation,_Met	34768	32630	29819	31875	30032	35610	30128	20098	31750	17662	31955	45870	54623	21404	30001	20955	18894	23822	36322	33403	14104	17305	16419	24095	14578	17518	23964	26502	28922	23666
tRNA_aminoacylation,_Phe	60956	54522	50912	52722	54356	60639	17146	30293	54715	26525	16927	24237	28795	35892	15500	34541	27713	37118	60841	55643	22882	27932	25967	42732	20232	26078	41541	14479	50252	40758
tRNA_aminoacylation,_Pro	34517	33418	29936	31725	31700	36958	29320	13976	32689	12229	30977	44593	53631	21245	27492	15226	12725	17493	36653	33385	9531	12520	11900	24842	8878	12332	21659	24810	29329	21664
tRNA_aminoacylation,_Pyr	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA_aminoacylation,_Ser	24823	23029	20981	22954	21973	25092	23371	11338	22947	9901	23709	33654	40269	15890	20760	12338	10377	13728	25716	24385	7791	10069	9833	17423	7930	9975	17231	19169	20817	17268
tRNA_aminoacylation,_Thr	35659	32228	29475	32584	33674	37953	36803	18617	33119	16716	36399	56225	64990	21999	33061	20551	16238	22524	36281	35464	12035	16055	15518	26498	11279	16714	28758	31239	30013	28174
tRNA_aminoacylation,_Trp	22934	21106	18672	20088	19833	22861	19501	9594	19822	9059	21513	28809	37780	14568	19236	10462	9331	11834	23914	20953	6650	8546	8656	16515	6722	8371	15101	17028	19284	14797
tRNA_aminoacylation,_Tyr	23965	22437	21079	21911	20334	24155	22070	11824	22264	10407	23895	33581	40871	15126	20962	12875	10775	14183	24528	22477	8886	10504	10412	17576	9235	10156	18872	19723	19924	18193
tRNA_aminoacylation,_Val	51532	50940	46469	47461	48577	58809	49554	24417	50497	20247	50948	77774	89136	31418	46992	23992	21891	28992	55839	51034	15934	19953	23578	38790	15821	20699	38102	42919	45351	36803
tRNA_modification_Archaea	169251	164577	158035	124314	161962	176188	99943	69165	136163	62017	84770	140655	209714	76376	113490	83642	70799	82117	168995	134889	63945	56934	71377	116809	62473	68622	84688	87585	143017	82554
tRNA_modification_Bacteria	410041	433085	402828	324060	412238	457985	232877	192617	343536	185242	207340	358009	512311	199269	271628	229243	195511	228585	461816	320469	171984	182291	197664	277459	170564	178978	220456	195121	351041	213323
tRNA_modification_yeast_cytoplasmic	86019	97611	90229	37745	91641	106980	15777	22986	66203	21772	0	21542	36397	23247	36282	42910	22391	28876	102830	39960	32224	22364	27191	58884	32157	22750	26836	13421	73623	26025
tRNA_modification_yeast_mitochondrial	133655	135149	121996	105136	126113	149665	61893	67843	106198	60895	49421	110699	142983	72911	94025	79270	63491	78397	146772	108790	57795	63080	68644	83340	57790	62964	76073	53893	113409	74398
tRNA_nucleotidyltransferase	20238	19971	16928	18071	16437	20524	0	9930	16834	8747	0	0	33060	11496	16748	11898	9209	12386	20991	18503	7465	8544	8052	15438	7247	7987	13699	14648	17084	13058
tRNA_processing	60602	85351	78451	43912	74220	77930	28333	40724	43034	44812	31433	43958	58623	17644	32921	50461	47038	49147	88872	36551	44643	38964	50268	42080	46418	38932	19819	23485	51945	19420
tRNAmodification_position_34	142124	135460	124582	120779	132262	148070	84145	75145	123802	72776	83533	150031	194921	79984	107600	86383	76832	85031	153811	123142	64771	67512	75100	84826	64419	67981	85592	75482	118788	84002
tRNAs	480	461	382	331	381	421	184	0	197	0	201	258	310	376	123	0	0	0	475	302	0	0	0	305	0	0	284	132	326	309
trimethylamine_N-oxide_(TMAO)_reductase	5947	3043	6237	3289	2824	2890	498	0	3331	55	5665	1504	2917	973	2000	0	1141	0	3168	5338	0	0	0	10201	5	0	4448	1359	4773	3333
