	mgm4472160.3::Tongue dorsum	mgm4472167.3::Tongue dorsum	mgm4472253.3::Tongue dorsum	mgm4472255.3::Tongue dorsum	mgm4472304.3::Tongue dorsum	mgm4472305.3::Tongue dorsum	mgm4472312.3::Supragingival plaque	mgm4472337.3::Stool	mgm4472353.3::Tongue dorsum	mgm4472361.3::Stool	mgm4472397.3::Supragingival plaque	mgm4472419.3::Supragingival plaque	mgm4472428.3::Supragingival plaque	mgm4472444.3::Supragingival plaque	mgm4472462.3::Supragingival plaque	mgm4472464.3::Stool	mgm4472467.3::Stool	mgm4472473.3::Stool	mgm4472484.3::Tongue dorsum	mgm4472495.3::Tongue dorsum	mgm4472580.3::Stool	mgm4472586.3::Stool	mgm4472682.3::Stool	mgm4472751.3::Supragingival plaque	mgm4472934.3::Stool	mgm4473326.3::Stool	mgm4473472.3::Supragingival plaque	mgm4473666.3::Supragingival plaque	mgm4478487.3::Tongue dorsum	mgm4478571.3::Supragingival plaque	Stool::group_mean	Supragingival plaque::group_mean	Tongue dorsum::group_mean	Stool::group_sd	Supragingival plaque::group_sd	Tongue dorsum::group_sd	Kruskal-Wallis::stat	Kruskal-Wallis::p	Kruskal-Wallis::fdr
Catechol_branch_of_beta-ketoadipate_pathway	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0.252160252944142	0.0776152676669892	0.17968099588806	0.066865884323715	0.0802516751669293	0.0284707974114373	0.0249430097097419	0.0638496497296998	15.6850434008458	0.000392677575882744	0.159190114738167
CBSS-159087.4.peg.2189	0.077762847823079	0.0622419470736954	0.239089308338193	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.0713149398710955	0.0284707974114373	0.0249430097097419	0.0649733871909271	15.722207387628	0.000385448219705005	0.159190114738167
CBSS-288000.5.peg.1793	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0.432950022920761	0.0776152676669892	0.17968099588806	0.066865884323715	0.0983306521645912	0.0284707974114373	0.0249430097097419	0.119380843073998	15.6850434008458	0.000392677575882744	0.159190114738167
CBSS-316057.3.peg.659	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.412294705135477	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.496494776352467	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.148712363342976	0.0550356498725151	0.0284707974114373	0.16295934032723	0.0283241021681322	15.6463164923214	0.000400355263550128	0.159190114738167
CBSS-323850.3.peg.3269	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.502150006042646	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.102199719846738	0.0284707974114373	0.0249430097097419	0.143094958320906	15.690206988649	0.000391665070914018	0.159190114738167
CBSS-562.2.peg.5158_SK3_including	0.077762847823079	0.0622419470736954	0.0762964083523894	0.388636909406688	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.354196214660813	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.232787196264477	0.211649426713575	0.0810034592888314	0.247718299279364	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.21530393625538	0.066865884323715	0.0911416329627316	0.0558173441263407	0.0249430097097419	0.107868077836248	15.690206988649	0.000391665070914018	0.159190114738167
ECF_class_transporters	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.487306763941161	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.24333911137822	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.186687048740293	0.066865884323715	0.100715395636589	0.0346663361468687	0.0249430097097419	0.138488136544096	15.690206988649	0.000391665070914018	0.159190114738167
F0F1-type_ATP_synthase	0.658742061287808	0.631289975858588	0.651245225146792	0.5757094454767	0.579186206683455	0.637266752745205	0.566824622136628	0.744017816034027	0.673540479013026	0.704705900292288	0.63360032405275	0.682891024360065	0.719746907924666	0.625482904536016	0.527727926681902	0.753540030244948	0.644773806512062	0.709902607010831	0.614417888738864	0.671932998787518	0.691956524006959	0.722995119035841	0.766623390591773	0.636617543233428	0.688693744413417	0.774961526576342	0.597447242084154	0.606451754643891	0.507983149740388	0.596626051673511	0.720217046471849	0.619341630132701	0.620131418347834	0.040367979497558	0.0547436911676348	0.0523583973036097	15.7187096774194	0.000386122902580814	0.159190114738167
Glycerate_metabolism	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0.443730026629461	0.0776152676669892	0.17968099588806	0.066865884323715	0.0994086525354612	0.0284707974114373	0.0249430097097419	0.122739586562137	15.6850434008458	0.000392677575882744	0.159190114738167
HMG_CoA_Synthesis	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0.307830503791841	0.0776152676669892	0.17968099588806	0.066865884323715	0.0858187002516992	0.0284707974114373	0.0249430097097419	0.0807056698940364	15.6850434008458	0.000392677575882744	0.159190114738167
HtrA_and_Sec_secretion	0.696568031836224	0.669930553252804	0.676833568753425	0.578727332026834	0.620052699620374	0.676719123178506	0.604542837537297	0.1894026963414	0.0895409827842528	0.171037794485793	0.632888534027188	0.679779197242961	0.730901721179653	0.628562806253577	0.546631844901386	0.197433625789282	0.114043424721465	0.163819048402527	0.655222548325991	0.667926694325231	0.173278582855893	0.190843812658245	0.211649426713575	0.65663564985953	0.173585069151747	0.211716477760673	0.650475306479399	0.654063782164981	0.536394582377731	0.647864044832293	0.17968099588806	0.643234572447827	0.586791611648137	0.0284707974114373	0.0477763284308721	0.181779027389849	15.7187096774194	0.000386122902580814	0.159190114738167
Isoleucine_degradation	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.425499152813173	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.500841400201119	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.150467470495611	0.0550356498725151	0.0284707974114373	0.166382572240451	0.0283241021681322	15.6463164923214	0.000400355263550128	0.159190114738167
O-Methyl_Phosphoramidate_Capsule_Modification_in_Campylobacter	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.309548032166519	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.0799372249126471	0.0284707974114373	0.0249430097097419	0.0854827781594303	15.7005341642555	0.000389647886367603	0.159190114738167
Phosphoglycerate_transport_system	0.077762847823079	0.0622419470736954	0.0762964083523894	0.346372398272851	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.289049407926922	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.197181594208606	0.066865884323715	0.0869151818493479	0.0363405591204305	0.0249430097097419	0.0949738999871764	15.690206988649	0.000391665070914018	0.159190114738167
Protein_Acetylation_and_Deacetylation_in_Bacteria	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.434324683561678	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.095417187598641	0.0284707974114373	0.0249430097097419	0.122098428659128	15.690206988649	0.000391665070914018	0.159190114738167
Protocatechuate_branch_of_beta-ketoadipate_pathway	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0.252160252944142	0.0776152676669892	0.17968099588806	0.066865884323715	0.0802516751669293	0.0284707974114373	0.0249430097097419	0.0638496497296998	15.6850434008458	0.000392677575882744	0.159190114738167
Quorum_Sensing:_Autoinducer-2_Synthesis	0.54937601033508	0.521083369902162	0.532635152010655	0.47254557010703	0.475113788973838	0.528299026588898	0.476326909304508	0.639577032053082	0.556728471748265	0.589257507623884	0.538806483252269	0.57773588622309	0.579458431341122	0.508938217995233	0.441595112168037	0.655904609125082	0.535959964368392	0.612929233320123	0.514660763719557	0.54658368602875	0.56758746032497	0.627717574198905	0.666055781935392	0.522487581852024	0.566874469573015	0.671610880214009	0.506826559424692	0.522299058348844	0.429068285332695	0.505328749429531	0.613347451273685	0.517980298933935	0.512609412474693	0.0467872685897053	0.0418448412783366	0.0410499543584802	15.6877419354839	0.000392148106141116	0.159190114738167
RNA_modification_and_chromosome_partitioning_cluster	0.647495253599828	0.625381818643393	0.633632853751105	0.550841544627264	0.568201416362019	0.633294440626429	0.510805704313969	0.1894026963414	0.0895409827842528	0.171037794485793	0.57683428296113	0.649468236051947	0.662405085247803	0.602514520355097	0.505032089068391	0.197433625789282	0.114043424721465	0.163819048402527	0.614575735318384	0.631318726355442	0.173278582855893	0.190843812658245	0.211649426713575	0.585776536060469	0.173585069151747	0.211716477760673	0.609335242109921	0.558676415605569	0.509365588305466	0.593441630489704	0.17968099588806	0.5854289742264	0.550364836037358	0.0284707974114373	0.0513981813120066	0.167964034715418	15.68	0.000393669040655077	0.159190114738167
Sialic_Acid_Metabolism	0.758310139118902	0.73215905126511	0.746724333616003	0.651751086828974	0.676360758651299	0.733741397431245	0.630535962341549	0.1894026963414	0.740885396182208	0.171037794485793	0.647554658555021	0.0792074562870946	0.0712622588609008	0.698395119800784	0.590644421672811	0.197433625789282	0.114043424721465	0.163819048402527	0.712974198505182	0.750444556844309	0.173278582855893	0.190843812658245	0.211649426713575	0.728077098749642	0.173585069151747	0.211716477760673	0.701125821929232	0.0762964083523894	0.58012682848004	0.703666068051086	0.17968099588806	0.492676527460051	0.708347774692327	0.0284707974114373	0.29063350203748	0.0564702636582591	15.68	0.000393669040655077	0.159190114738167
Siderophore_Staphylobactin	0.077762847823079	0.219830533069258	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.0707945084720714	0.0284707974114373	0.0249430097097419	0.0594813691069597	15.7005341642555	0.000389647886367603	0.159190114738167
Single-Rhodanese-domain_proteins	0.408485048804451	0.405118322943159	0.401447859561933	0.359673386672726	0.366410773453934	0.397389530291356	0.378528881559656	0.1894026963414	0.382521380777228	0.255907217912189	0.0780272428454135	0.427382811790527	0.435781712338638	0.404365996501932	0.346998215957498	0.197433625789282	0.31856944817136	0.274483523114168	0.387800188751034	0.395625707614516	0.173278582855893	0.190843812658245	0.246752065564643	0.410723384255429	0.271442405112429	0.211716477760673	0.395605865638114	0.393870929267657	0.334574066024939	0.392369509767384	0.232982985528028	0.366365454992225	0.383904626489528	0.0473722383335707	0.104298252212106	0.0236290553843198	15.6877419354839	0.000392148106141116	0.159190114738167
Threonine_anaerobic_catabolism_gene_cluster	0.619375349877117	0.592120326216576	0.604792399817665	0.533570061792492	0.541979694809686	0.602272480493148	0.0331458743734604	0.1894026963414	0.627250787605509	0.171037794485793	0.391825739675064	0.418808558441966	0.0712622588609008	0.57997240273031	0.352832882048226	0.197433625789282	0.114043424721465	0.163819048402527	0.57539387670492	0.614987190095199	0.173278582855893	0.190843812658245	0.211649426713575	0.595729091764691	0.173585069151747	0.211716477760673	0.563766322056395	0.0762964083523894	0.478172893491157	0.0776152676669892	0.17968099588806	0.316125480597039	0.578991506090347	0.0284707974114373	0.231224206138759	0.0474293340109602	15.6490322580645	0.000399811996924909	0.159190114738167
tRNA_modification_yeast_cytoplasmic	0.077762847823079	0.0622419470736954	0.0762964083523894	0.52246231380376	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.104524173402439	0.0284707974114373	0.0249430097097419	0.149243598884985	15.690206988649	0.000391665070914018	0.159190114738167
